505, -80
505, -78
505, -76
505, -86
505, -91
505, -81
505, -77
505, -78
505, -75
505, -75
505, -75
505, -86
505, -87
505, -76
505, -77
505, -75
481, -81
481, -78
481, -79
481, -83
481, -81
481, -81
481, -82
481, -82
481, -79
481, -82
481, -82
481, -80
481, -80
481, -79
481, -80
481, -81
486, -83
486, -75
486, -76
486, -80
486, -76
486, -82
486, -86
486, -75
486, -76
486, -75
486, -74
486, -88
486, -80
486, -81
486, -79
520, -78
520, -75
520, -74
520, -79
520, -79
520, -81
520, -85
520, -78
520, -75
520, -74
520, -81
520, -80
520, -82
520, -77
520, -74
411, -71
411, -71
411, -72
411, -74
411, -74
411, -73
411, -74
411, -73
411, -73
411, -78
411, -74
411, -75
411, -71
411, -77
411, -72
411, -89
368, -77
368, -77
368, -84
368, -81
368, -81
368, -80
368, -89
368, -85
368, -79
368, -72
368, -76
368, -74
368, -73
368, -74
362, -74
362, -83
362, -76
362, -78
362, -76
362, -85
362, -74
362, -81
362, -78
362, -82
362, -74
362, -83
362, -78
362, -83
362, -84
393, -67
393, -68
393, -73
393, -67
393, -80
393, -78
393, -66
393, -67
393, -68
393, -68
393, -69
393, -81
393, -69
393, -67
288, -71
288, -71
288, -68
288, -72
288, -69
288, -69
288, -67
288, -67
288, -71
288, -74
288, -69
288, -70
288, -70
288, -68
243, -66
243, -68
243, -67
243, -69
243, -73
243, -72
243, -73
243, -73
243, -78
243, -75
243, -73
243, -73
243, -67
243, -66
243, -73
243, -67
243, -71
243, -80
243, -70
243, -68
243, -67
243, -67
243, -70
243, -69
243, -77
252, -74
252, -72
252, -74
252, -71
252, -73
252, -73
252, -70
252, -74
252, -73
252, -79
252, -72
252, -78
252, -77
252, -67
312, -67
312, -71
312, -73
312, -68
312, -68
312, -67
312, -67
312, -69
312, -79
312, -77
312, -75
312, -68
312, -75
312, -77
233, -65
233, -66
233, -64
233, -67
233, -64
233, -63
233, -68
233, -68
233, -63
233, -65
233, -64
233, -68
233, -72
233, -72
233, -66
144, -63
144, -63
144, -63
144, -63
144, -60
144, -61
144, -62
144, -70
144, -70
144, -67
144, -69
144, -68
144, -68
144, -68
126, -70
126, -68
126, -68
126, -69
126, -71
126, -73
126, -72
126, -67
126, -68
126, -64
126, -70
126, -69
126, -61
126, -66
200, -66
200, -68
200, -69
200, -68
200, -63
200, -67
200, -64
200, -63
200, -66
200, -69
200, -68
200, -74
200, -82
200, -85
