505, -85
505, -82
505, -90
505, -73
505, -74
505, -83
505, -74
505, -76
505, -80
505, -78
505, -81
505, -73
505, -75
505, -94
505, -81
505, -79
393, -81
393, -84
393, -85
393, -77
393, -85
393, -81
393, -83
393, -90
393, -88
393, -85
393, -87
393, -86
393, -87
393, -88
393, -85
393, -74
288, -79
288, -82
288, -81
288, -83
288, -79
288, -82
288, -72
288, -82
288, -77
288, -78
288, -81
288, -79
288, -80
288, -78
200, -78
200, -78
200, -68
200, -68
200, -67
200, -68
200, -69
200, -71
200, -70
200, -85
200, -72
200, -69
200, -68
200, -68
200, -69
200, -89
126, -72
126, -70
126, -72
126, -74
126, -85
126, -76
126, -77
126, -77
126, -70
126, -71
126, -82
126, -78
126, -81
126, -73
126, -76
126, -80
243, -84
243, -76
243, -77
243, -77
243, -83
243, -80
243, -81
243, -77
243, -77
243, -80
243, -80
243, -75
243, -80
243, -81
243, -78
362, -81
362, -90
362, -86
362, -77
362, -83
362, -79
362, -86
362, -81
362, -88
362, -87
362, -85
362, -89
362, -87
362, -82
481, -75
481, -76
481, -77
481, -80
481, -76
481, -84
481, -76
481, -78
481, -84
481, -89
481, -86
481, -77
481, -78
481, -80
486, -79
486, -82
486, -81
486, -80
486, -81
486, -82
486, -83
486, -82
486, -80
486, -80
486, -79
486, -80
486, -76
486, -83

368, -76
368, -81
368, -74
368, -75
368, -77
368, -73
368, -76
368, -82
368, -82
368, -87
368, -80
368, -73
368, -77
368, -81
252, -75
252, -77
252, -76
252, -80
252, -81
252, -77
252, -80
252, -83
252, -86
252, -78
252, -75
252, -82
252, -69
252, -76
252, -75
144, -81
144, -76
144, -76
144, -72
144, -71
144, -73
144, -72
144, -77
144, -77
144, -72
144, -74
144, -72
144, -74
144, -74
233, -81
233, -80
233, -86
233, -81
233, -89
233, -88
233, -85
233, -87
233, -84
233, -78
233, -82
233, -78
233, -80
233, -83
233, -80
312, -83
312, -82
312, -77
312, -80
312, -78
312, -84
312, -82
312, -81
312, -78
312, -83
312, -82
312, -78
312, -83
312, -79
411, -79
411, -88
411, -82
411, -90
411, -82
411, -80
411, -84
411, -89
411, -77
411, -72
411, -87
411, -82
411, -76
411, -86
520, -83
520, -83
520, -81
520, -81
520, -76
520, -75
520, -80
520, -76
520, -78
520, -81
520, -81
520, -86
520, -79
520, -80
520, -75
