200, -81
200, -79
200, -84
200, -66
200, -66
200, -65
200, -64
200, -68
200, -70
200, -72
200, -69
200, -76
200, -70
200, -69
126, -72
126, -69
126, -72
126, -81
126, -78
126, -77
126, -75
126, -72
126, -75
126, -83
126, -80
126, -82
126, -75
126, -74
126, -79
126, -78
126, -77
126, -74
126, -76
126, -81
126, -78
126, -74
126, -86
126, -75
126, -75
126, -77
144, -66
144, -65
144, -67
144, -65
144, -64
144, -61
144, -63
144, -63
144, -65
144, -66
144, -63
144, -66
144, -64
144, -64
144, -63
233, -58
233, -61
233, -58
233, -58
233, -60
233, -58
233, -61
233, -63
233, -64
233, -63
233, -63
233, -62
233, -63
233, -63
233, -62
233, -59
233, -59
233, -58
233, -59
233, -58
233, -73
312, -69
312, -69
312, -70
312, -75
312, -70
312, -68
312, -71
312, -71
312, -71
312, -71
312, -71
252, -77
252, -74
252, -75
252, -85
252, -82
252, -77
252, -74
252, -77
252, -74
252, -77
252, -71
252, -72
252, -73
252, -88
252, -71
252, -71
252, -84
252, -74
252, -72
252, -85
252, -74
252, -74
243, -81
243, -79
243, -74
243, -75
243, -77
243, -75
243, -74
243, -80
243, -83
243, -81
243, -73
243, -74
243, -74
243, -81
243, -80
243, -80
243, -81
243, -80
243, -77
243, -74
243, -83
288, -76
288, -83
288, -83
288, -77
288, -75
288, -76
288, -77
288, -80
288, -76
288, -71
288, -70
288, -69
288, -73
288, -74
288, -74
288, -88
288, -79
288, -71
288, -74
393, -78
393, -80
393, -76
393, -84
393, -77
393, -77
393, -76
393, -77
393, -79
393, -73
393, -76
393, -77
393, -80
393, -79
393, -81
393, -71
393, -78
393, -72
393, -80
362, -76
362, -76
362, -79
362, -79
362, -79
362, -79
362, -85
362, -86
362, -81
362, -87
362, -85
362, -81
362, -75
362, -83
362, -82
362, -71
362, -77
362, -83
362, -77
362, -77
368, -74
368, -81
368, -75
368, -76
368, -75
368, -72
368, -76
368, -73
368, -71
368, -72
368, -74
368, -76
368, -78
368, -75
368, -70
368, -70
368, -73
368, -70
368, -75
411, -74
411, -72
411, -70
411, -73
411, -71
411, -70
411, -69
411, -73
411, -82
411, -73
411, -76
411, -72
411, -76
411, -77
411, -79
411, -75
411, -75
411, -75
411, -79
520, -77
520, -73
520, -76
520, -78
520, -80
520, -77
520, -80
520, -80
520, -72
520, -73
520, -74
520, -80
520, -79
520, -83
520, -85
520, -83
520, -80
520, -86
520, -76
486, -79
486, -79
486, -79
486, -79
486, -82
486, -79
486, -79
486, -79
486, -84
486, -79
486, -79
486, -79
486, -79
486, -79
486, -79
486, -79
486, -79
486, -79
486, -79
486, -79
486, -82
486, -83
486, -88
486, -82
486, -90
486, -91
